219	22.5	21.5	102.5	1	22.5 21.5 102.5	22.5 21.5 102.5 1
219	22.5	21.5	103.5	1	22.5 21.5 103.5	22.5 21.5 103.5 1
219	22.5	21.5	104.5	1	22.5 21.5 104.5	22.5 21.5 104.5 1
219	22.5	22.5	102.5	1	22.5 22.5 102.5	22.5 22.5 102.5 1
219	22.5	22.5	103.5	1	22.5 22.5 103.5	22.5 22.5 103.5 1
219	23.5	19.5	103.5	1	23.5 19.5 103.5	23.5 19.5 103.5 1
219	23.5	19.5	104.5	1	23.5 19.5 104.5	23.5 19.5 104.5 1
219	23.5	20.5	104.5	1	23.5 20.5 104.5	23.5 20.5 104.5 1
219	23.5	21.5	104.5	1	23.5 21.5 104.5	23.5 21.5 104.5 1
219	23.5	22.5	103.5	1	23.5 22.5 103.5	23.5 22.5 103.5 1
219	23.5	22.5	104.5	1	23.5 22.5 104.5	23.5 22.5 104.5 1
219	24.5	19.5	104.5	1	24.5 19.5 104.5	24.5 19.5 104.5 1
219	24.5	20.5	104.5	1	24.5 20.5 104.5	24.5 20.5 104.5 1
219	24.5	21.5	104.5	1	24.5 21.5 104.5	24.5 21.5 104.5 1
219	24.5	22.5	104.5	1	24.5 22.5 104.5	24.5 22.5 104.5 1
219	25.5	20.5	104.5	1	25.5 20.5 104.5	25.5 20.5 104.5 1
219	25.5	21.5	104.5	1	25.5 21.5 104.5	25.5 21.5 104.5 1
219	22.5	21.5	105.5	1	22.5 21.5 105.5	22.5 21.5 105.5 1
219	22.5	22.5	104.5	1	22.5 22.5 104.5	22.5 22.5 104.5 1
219	23.5	20.5	105.5	1	23.5 20.5 105.5	23.5 20.5 105.5 1
219	23.5	21.5	105.5	1	23.5 21.5 105.5	23.5 21.5 105.5 1
219	23.5	22.5	105.5	1	23.5 22.5 105.5	23.5 22.5 105.5 1
219	23.5	23.5	103.5	1	23.5 23.5 103.5	23.5 23.5 103.5 1
219	23.5	23.5	104.5	1	23.5 23.5 104.5	23.5 23.5 104.5 1
219	24.5	20.5	105.5	1	24.5 20.5 105.5	24.5 20.5 105.5 1
219	24.5	21.5	105.5	1	24.5 21.5 105.5	24.5 21.5 105.5 1
219	24.5	22.5	105.5	1	24.5 22.5 105.5	24.5 22.5 105.5 1
219	24.5	23.5	103.5	1	24.5 23.5 103.5	24.5 23.5 103.5 1
219	24.5	23.5	104.5	1	24.5 23.5 104.5	24.5 23.5 104.5 1
219	25.5	20.5	105.5	1	25.5 20.5 105.5	25.5 20.5 105.5 1
219	25.5	21.5	105.5	1	25.5 21.5 105.5	25.5 21.5 105.5 1
219	25.5	22.5	104.5	1	25.5 22.5 104.5	25.5 22.5 104.5 1
219	25.5	22.5	105.5	1	25.5 22.5 105.5	25.5 22.5 105.5 1
219	24.5	23.5	101.5	1	24.5 23.5 101.5	24.5 23.5 101.5 1
219	24.5	23.5	102.5	1	24.5 23.5 102.5	24.5 23.5 102.5 1
219	25.5	23.5	100.5	1	25.5 23.5 100.5	25.5 23.5 100.5 1
219	25.5	23.5	101.5	1	25.5 23.5 101.5	25.5 23.5 101.5 1
219	25.5	23.5	102.5	1	25.5 23.5 102.5	25.5 23.5 102.5 1
219	25.5	23.5	103.5	1	25.5 23.5 103.5	25.5 23.5 103.5 1
219	26.5	22.5	100.5	1	26.5 22.5 100.5	26.5 22.5 100.5 1
219	26.5	22.5	103.5	1	26.5 22.5 103.5	26.5 22.5 103.5 1
219	26.5	23.5	100.5	1	26.5 23.5 100.5	26.5 23.5 100.5 1
219	26.5	23.5	101.5	1	26.5 23.5 101.5	26.5 23.5 101.5 1
219	26.5	23.5	102.5	1	26.5 23.5 102.5	26.5 23.5 102.5 1
219	26.5	23.5	103.5	1	26.5 23.5 103.5	26.5 23.5 103.5 1
219	27.5	21.5	101.5	1	27.5 21.5 101.5	27.5 21.5 101.5 1
219	27.5	21.5	102.5	1	27.5 21.5 102.5	27.5 21.5 102.5 1
219	27.5	22.5	101.5	1	27.5 22.5 101.5	27.5 22.5 101.5 1
219	27.5	22.5	102.5	1	27.5 22.5 102.5	27.5 22.5 102.5 1
219	27.5	23.5	101.5	1	27.5 23.5 101.5	27.5 23.5 101.5 1
219	27.5	23.5	102.5	1	27.5 23.5 102.5	27.5 23.5 102.5 1
219	26.5	21.5	99.5	1	26.5 21.5 99.5	26.5 21.5 99.5 1
219	26.5	22.5	99.5	1	26.5 22.5 99.5	26.5 22.5 99.5 1
219	27.5	20.5	100.5	1	27.5 20.5 100.5	27.5 20.5 100.5 1
219	27.5	20.5	101.5	1	27.5 20.5 101.5	27.5 20.5 101.5 1
219	27.5	20.5	102.5	1	27.5 20.5 102.5	27.5 20.5 102.5 1
219	27.5	21.5	99.5	1	27.5 21.5 99.5	27.5 21.5 99.5 1
219	27.5	21.5	100.5	1	27.5 21.5 100.5	27.5 21.5 100.5 1
219	27.5	21.5	103.5	1	27.5 21.5 103.5	27.5 21.5 103.5 1
219	27.5	22.5	99.5	1	27.5 22.5 99.5	27.5 22.5 99.5 1
219	27.5	22.5	100.5	1	27.5 22.5 100.5	27.5 22.5 100.5 1
219	27.5	22.5	103.5	1	27.5 22.5 103.5	27.5 22.5 103.5 1
219	27.5	23.5	100.5	1	27.5 23.5 100.5	27.5 23.5 100.5 1
219	28.5	20.5	100.5	1	28.5 20.5 100.5	28.5 20.5 100.5 1
219	28.5	20.5	101.5	1	28.5 20.5 101.5	28.5 20.5 101.5 1
219	28.5	21.5	100.5	1	28.5 21.5 100.5	28.5 21.5 100.5 1
219	28.5	21.5	101.5	1	28.5 21.5 101.5	28.5 21.5 101.5 1
219	28.5	21.5	102.5	1	28.5 21.5 102.5	28.5 21.5 102.5 1
219	28.5	22.5	100.5	1	28.5 22.5 100.5	28.5 22.5 100.5 1
219	28.5	22.5	101.5	1	28.5 22.5 101.5	28.5 22.5 101.5 1
219	28.5	22.5	102.5	1	28.5 22.5 102.5	28.5 22.5 102.5 1
219	28.5	23.5	101.5	1	28.5 23.5 101.5	28.5 23.5 101.5 1
220	21.5	19.5	101.5	1	21.5 19.5 101.5	21.5 19.5 101.5 1
220	21.5	19.5	102.5	1	21.5 19.5 102.5	21.5 19.5 102.5 1
220	21.5	19.5	103.5	1	21.5 19.5 103.5	21.5 19.5 103.5 1
220	21.5	19.5	104.5	1	21.5 19.5 104.5	21.5 19.5 104.5 1
220	21.5	20.5	101.5	1	21.5 20.5 101.5	21.5 20.5 101.5 1
220	21.5	20.5	102.5	1	21.5 20.5 102.5	21.5 20.5 102.5 1
220	21.5	20.5	103.5	1	21.5 20.5 103.5	21.5 20.5 103.5 1
220	21.5	20.5	104.5	1	21.5 20.5 104.5	21.5 20.5 104.5 1
220	21.5	21.5	101.5	1	21.5 21.5 101.5	21.5 21.5 101.5 1
220	21.5	21.5	102.5	1	21.5 21.5 102.5	21.5 21.5 102.5 1
220	21.5	21.5	103.5	1	21.5 21.5 103.5	21.5 21.5 103.5 1
220	22.5	18.5	102.5	1	22.5 18.5 102.5	22.5 18.5 102.5 1
220	22.5	18.5	103.5	1	22.5 18.5 103.5	22.5 18.5 103.5 1
220	22.5	19.5	101.5	1	22.5 19.5 101.5	22.5 19.5 101.5 1
220	22.5	19.5	104.5	1	22.5 19.5 104.5	22.5 19.5 104.5 1
220	23.5	18.5	102.5	1	23.5 18.5 102.5	23.5 18.5 102.5 1
220	23.5	18.5	103.5	1	23.5 18.5 103.5	23.5 18.5 103.5 1
220	19.5	20.5	103.5	1	19.5 20.5 103.5	19.5 20.5 103.5 1
220	20.5	18.5	103.5	1	20.5 18.5 103.5	20.5 18.5 103.5 1
220	20.5	19.5	102.5	1	20.5 19.5 102.5	20.5 19.5 102.5 1
220	20.5	19.5	103.5	1	20.5 19.5 103.5	20.5 19.5 103.5 1
220	20.5	19.5	104.5	1	20.5 19.5 104.5	20.5 19.5 104.5 1
220	20.5	19.5	105.5	1	20.5 19.5 105.5	20.5 19.5 105.5 1
220	20.5	20.5	102.5	1	20.5 20.5 102.5	20.5 20.5 102.5 1
220	20.5	20.5	103.5	1	20.5 20.5 103.5	20.5 20.5 103.5 1
220	20.5	20.5	104.5	1	20.5 20.5 104.5	20.5 20.5 104.5 1
220	20.5	20.5	105.5	1	20.5 20.5 105.5	20.5 20.5 105.5 1
220	20.5	21.5	102.5	1	20.5 21.5 102.5	20.5 21.5 102.5 1
220	20.5	21.5	103.5	1	20.5 21.5 103.5	20.5 21.5 103.5 1
220	20.5	21.5	104.5	1	20.5 21.5 104.5	20.5 21.5 104.5 1
220	21.5	18.5	103.5	1	21.5 18.5 103.5	21.5 18.5 103.5 1
220	21.5	18.5	104.5	1	21.5 18.5 104.5	21.5 18.5 104.5 1
220	21.5	19.5	105.5	1	21.5 19.5 105.5	21.5 19.5 105.5 1
220	21.5	20.5	105.5	1	21.5 20.5 105.5	21.5 20.5 105.5 1
220	21.5	21.5	104.5	1	21.5 21.5 104.5	21.5 21.5 104.5 1
220	21.5	21.5	105.5	1	21.5 21.5 105.5	21.5 21.5 105.5 1
220	21.5	22.5	103.5	1	21.5 22.5 103.5	21.5 22.5 103.5 1
220	22.5	18.5	104.5	1	22.5 18.5 104.5	22.5 18.5 104.5 1
220	22.5	19.5	105.5	1	22.5 19.5 105.5	22.5 19.5 105.5 1
220	22.5	20.5	105.5	1	22.5 20.5 105.5	22.5 20.5 105.5 1
220	19.5	20.5	104.5	1	19.5 20.5 104.5	19.5 20.5 104.5 1
220	19.5	21.5	103.5	1	19.5 21.5 103.5	19.5 21.5 103.5 1
220	19.5	21.5	104.5	1	19.5 21.5 104.5	19.5 21.5 104.5 1
220	19.5	21.5	105.5	1	19.5 21.5 105.5	19.5 21.5 105.5 1
220	19.5	22.5	103.5	1	19.5 22.5 103.5	19.5 22.5 103.5 1
220	19.5	22.5	104.5	1	19.5 22.5 104.5	19.5 22.5 104.5 1
220	19.5	22.5	105.5	1	19.5 22.5 105.5	19.5 22.5 105.5 1
220	20.5	21.5	105.5	1	20.5 21.5 105.5	20.5 21.5 105.5 1
220	20.5	21.5	106.5	1	20.5 21.5 106.5	20.5 21.5 106.5 1
220	20.5	22.5	102.5	1	20.5 22.5 102.5	20.5 22.5 102.5 1
220	20.5	22.5	103.5	1	20.5 22.5 103.5	20.5 22.5 103.5 1
220	20.5	22.5	104.5	1	20.5 22.5 104.5	20.5 22.5 104.5 1
220	20.5	22.5	105.5	1	20.5 22.5 105.5	20.5 22.5 105.5 1
220	20.5	23.5	103.5	1	20.5 23.5 103.5	20.5 23.5 103.5 1
220	20.5	23.5	104.5	1	20.5 23.5 104.5	20.5 23.5 104.5 1
220	21.5	21.5	106.5	1	21.5 21.5 106.5	21.5 21.5 106.5 1
220	21.5	22.5	102.5	1	21.5 22.5 102.5	21.5 22.5 102.5 1
220	21.5	22.5	104.5	1	21.5 22.5 104.5	21.5 22.5 104.5 1
220	21.5	22.5	105.5	1	21.5 22.5 105.5	21.5 22.5 105.5 1
220	21.5	23.5	103.5	1	21.5 23.5 103.5	21.5 23.5 103.5 1
220	21.5	23.5	104.5	1	21.5 23.5 104.5	21.5 23.5 104.5 1
220	21.5	23.5	105.5	1	21.5 23.5 105.5	21.5 23.5 105.5 1
220	22.5	22.5	105.5	1	22.5 22.5 105.5	22.5 22.5 105.5 1
220	22.5	23.5	104.5	1	22.5 23.5 104.5	22.5 23.5 104.5 1
220	19.5	20.5	105.5	1	19.5 20.5 105.5	19.5 20.5 105.5 1
220	19.5	20.5	106.5	1	19.5 20.5 106.5	19.5 20.5 106.5 1
220	19.5	21.5	106.5	1	19.5 21.5 106.5	19.5 21.5 106.5 1
220	19.5	22.5	106.5	1	19.5 22.5 106.5	19.5 22.5 106.5 1
220	19.5	23.5	105.5	1	19.5 23.5 105.5	19.5 23.5 105.5 1
220	20.5	20.5	106.5	1	20.5 20.5 106.5	20.5 20.5 106.5 1
220	20.5	21.5	107.5	1	20.5 21.5 107.5	20.5 21.5 107.5 1
220	20.5	22.5	106.5	1	20.5 22.5 106.5	20.5 22.5 106.5 1
220	20.5	22.5	107.5	1	20.5 22.5 107.5	20.5 22.5 107.5 1
220	20.5	23.5	105.5	1	20.5 23.5 105.5	20.5 23.5 105.5 1
220	20.5	23.5	106.5	1	20.5 23.5 106.5	20.5 23.5 106.5 1
220	21.5	20.5	106.5	1	21.5 20.5 106.5	21.5 20.5 106.5 1
220	21.5	21.5	107.5	1	21.5 21.5 107.5	21.5 21.5 107.5 1
220	21.5	22.5	106.5	1	21.5 22.5 106.5	21.5 22.5 106.5 1
220	21.5	22.5	107.5	1	21.5 22.5 107.5	21.5 22.5 107.5 1
220	21.5	23.5	106.5	1	21.5 23.5 106.5	21.5 23.5 106.5 1
220	22.5	21.5	106.5	1	22.5 21.5 106.5	22.5 21.5 106.5 1
220	22.5	22.5	106.5	1	22.5 22.5 106.5	22.5 22.5 106.5 1
220	20.5	18.5	104.5	1	20.5 18.5 104.5	20.5 18.5 104.5 1
220	20.5	18.5	105.5	1	20.5 18.5 105.5	20.5 18.5 105.5 1
220	20.5	19.5	106.5	1	20.5 19.5 106.5	20.5 19.5 106.5 1
220	21.5	17.5	104.5	1	21.5 17.5 104.5	21.5 17.5 104.5 1
220	21.5	17.5	105.5	1	21.5 17.5 105.5	21.5 17.5 105.5 1
220	21.5	18.5	105.5	1	21.5 18.5 105.5	21.5 18.5 105.5 1
220	21.5	18.5	106.5	1	21.5 18.5 106.5	21.5 18.5 106.5 1
220	21.5	19.5	106.5	1	21.5 19.5 106.5	21.5 19.5 106.5 1
220	22.5	17.5	104.5	1	22.5 17.5 104.5	22.5 17.5 104.5 1
220	22.5	17.5	105.5	1	22.5 17.5 105.5	22.5 17.5 105.5 1
220	22.5	18.5	105.5	1	22.5 18.5 105.5	22.5 18.5 105.5 1
220	22.5	18.5	106.5	1	22.5 18.5 106.5	22.5 18.5 106.5 1
220	22.5	19.5	106.5	1	22.5 19.5 106.5	22.5 19.5 106.5 1
220	22.5	20.5	106.5	1	22.5 20.5 106.5	22.5 20.5 106.5 1
220	23.5	18.5	104.5	1	23.5 18.5 104.5	23.5 18.5 104.5 1
220	23.5	18.5	105.5	1	23.5 18.5 105.5	23.5 18.5 105.5 1
220	23.5	18.5	106.5	1	23.5 18.5 106.5	23.5 18.5 106.5 1
220	23.5	19.5	105.5	1	23.5 19.5 105.5	23.5 19.5 105.5 1
220	23.5	19.5	106.5	1	23.5 19.5 106.5	23.5 19.5 106.5 1
221	19.5	23.5	103.5	1	19.5 23.5 103.5	19.5 23.5 103.5 1
221	20.5	23.5	102.5	1	20.5 23.5 102.5	20.5 23.5 102.5 1
221	20.5	24.5	103.5	1	20.5 24.5 103.5	20.5 24.5 103.5 1
221	20.5	24.5	104.5	1	20.5 24.5 104.5	20.5 24.5 104.5 1
221	21.5	22.5	101.5	1	21.5 22.5 101.5	21.5 22.5 101.5 1
221	21.5	23.5	102.5	1	21.5 23.5 102.5	21.5 23.5 102.5 1
221	21.5	24.5	102.5	1	21.5 24.5 102.5	21.5 24.5 102.5 1
221	21.5	24.5	103.5	1	21.5 24.5 103.5	21.5 24.5 103.5 1
221	21.5	24.5	104.5	1	21.5 24.5 104.5	21.5 24.5 104.5 1
221	22.5	23.5	102.5	1	22.5 23.5 102.5	22.5 23.5 102.5 1
221	22.5	23.5	103.5	1	22.5 23.5 103.5	22.5 23.5 103.5 1
221	22.5	24.5	103.5	1	22.5 24.5 103.5	22.5 24.5 103.5 1
221	19.5	23.5	104.5	1	19.5 23.5 104.5	19.5 23.5 104.5 1
221	19.5	24.5	103.5	1	19.5 24.5 103.5	19.5 24.5 103.5 1
221	19.5	24.5	104.5	1	19.5 24.5 104.5	19.5 24.5 104.5 1
221	19.5	24.5	105.5	1	19.5 24.5 105.5	19.5 24.5 105.5 1
221	19.5	25.5	103.5	1	19.5 25.5 103.5	19.5 25.5 103.5 1
221	19.5	25.5	104.5	1	19.5 25.5 104.5	19.5 25.5 104.5 1
221	20.5	24.5	102.5	1	20.5 24.5 102.5	20.5 24.5 102.5 1
221	20.5	24.5	105.5	1	20.5 24.5 105.5	20.5 24.5 105.5 1
221	20.5	25.5	103.5	1	20.5 25.5 103.5	20.5 25.5 103.5 1
221	20.5	25.5	104.5	1	20.5 25.5 104.5	20.5 25.5 104.5 1
221	20.5	25.5	105.5	1	20.5 25.5 105.5	20.5 25.5 105.5 1
221	21.5	24.5	105.5	1	21.5 24.5 105.5	21.5 24.5 105.5 1
221	21.5	25.5	102.5	1	21.5 25.5 102.5	21.5 25.5 102.5 1
221	21.5	25.5	103.5	1	21.5 25.5 103.5	21.5 25.5 103.5 1
221	21.5	25.5	104.5	1	21.5 25.5 104.5	21.5 25.5 104.5 1
221	21.5	25.5	105.5	1	21.5 25.5 105.5	21.5 25.5 105.5 1
221	22.5	23.5	105.5	1	22.5 23.5 105.5	22.5 23.5 105.5 1
221	22.5	24.5	102.5	1	22.5 24.5 102.5	22.5 24.5 102.5 1
221	22.5	24.5	104.5	1	22.5 24.5 104.5	22.5 24.5 104.5 1
221	22.5	24.5	105.5	1	22.5 24.5 105.5	22.5 24.5 105.5 1
221	22.5	25.5	103.5	1	22.5 25.5 103.5	22.5 25.5 103.5 1
221	22.5	25.5	104.5	1	22.5 25.5 104.5	22.5 25.5 104.5 1
221	17.5	23.5	104.5	1	17.5 23.5 104.5	17.5 23.5 104.5 1
221	17.5	24.5	103.5	1	17.5 24.5 103.5	17.5 24.5 103.5 1
221	17.5	24.5	104.5	1	17.5 24.5 104.5	17.5 24.5 104.5 1
221	18.5	22.5	103.5	1	18.5 22.5 103.5	18.5 22.5 103.5 1
221	18.5	22.5	104.5	1	18.5 22.5 104.5	18.5 22.5 104.5 1
221	18.5	23.5	102.5	1	18.5 23.5 102.5	18.5 23.5 102.5 1
221	18.5	23.5	103.5	1	18.5 23.5 103.5	18.5 23.5 103.5 1
221	18.5	23.5	104.5	1	18.5 23.5 104.5	18.5 23.5 104.5 1
221	18.5	23.5	105.5	1	18.5 23.5 105.5	18.5 23.5 105.5 1
221	18.5	24.5	102.5	1	18.5 24.5 102.5	18.5 24.5 102.5 1
221	18.5	24.5	103.5	1	18.5 24.5 103.5	18.5 24.5 103.5 1
221	18.5	24.5	104.5	1	18.5 24.5 104.5	18.5 24.5 104.5 1
221	18.5	24.5	105.5	1	18.5 24.5 105.5	18.5 24.5 105.5 1
221	18.5	25.5	103.5	1	18.5 25.5 103.5	18.5 25.5 103.5 1
221	18.5	25.5	104.5	1	18.5 25.5 104.5	18.5 25.5 104.5 1
221	19.5	22.5	102.5	1	19.5 22.5 102.5	19.5 22.5 102.5 1
221	19.5	23.5	102.5	1	19.5 23.5 102.5	19.5 23.5 102.5 1
221	19.5	24.5	102.5	1	19.5 24.5 102.5	19.5 24.5 102.5 1
221	19.5	25.5	102.5	1	19.5 25.5 102.5	19.5 25.5 102.5 1
221	19.5	25.5	105.5	1	19.5 25.5 105.5	19.5 25.5 105.5 1
221	17.5	22.5	102.5	1	17.5 22.5 102.5	17.5 22.5 102.5 1
221	17.5	22.5	103.5	1	17.5 22.5 103.5	17.5 22.5 103.5 1
221	17.5	22.5	104.5	1	17.5 22.5 104.5	17.5 22.5 104.5 1
221	17.5	23.5	102.5	1	17.5 23.5 102.5	17.5 23.5 102.5 1
221	17.5	23.5	103.5	1	17.5 23.5 103.5	17.5 23.5 103.5 1
221	17.5	24.5	102.5	1	17.5 24.5 102.5	17.5 24.5 102.5 1
221	18.5	21.5	102.5	1	18.5 21.5 102.5	18.5 21.5 102.5 1
221	18.5	21.5	103.5	1	18.5 21.5 103.5	18.5 21.5 103.5 1
221	18.5	21.5	104.5	1	18.5 21.5 104.5	18.5 21.5 104.5 1
221	18.5	22.5	101.5	1	18.5 22.5 101.5	18.5 22.5 101.5 1
221	18.5	22.5	102.5	1	18.5 22.5 102.5	18.5 22.5 102.5 1
221	18.5	23.5	101.5	1	18.5 23.5 101.5	18.5 23.5 101.5 1
221	19.5	21.5	102.5	1	19.5 21.5 102.5	19.5 21.5 102.5 1
221	19.5	22.5	101.5	1	19.5 22.5 101.5	19.5 22.5 101.5 1
221	19.5	23.5	101.5	1	19.5 23.5 101.5	19.5 23.5 101.5 1
221	20.5	24.5	101.5	1	20.5 24.5 101.5	20.5 24.5 101.5 1
221	20.5	25.5	101.5	1	20.5 25.5 101.5	20.5 25.5 101.5 1
221	20.5	25.5	102.5	1	20.5 25.5 102.5	20.5 25.5 102.5 1
221	20.5	26.5	102.5	1	20.5 26.5 102.5	20.5 26.5 102.5 1
221	20.5	26.5	103.5	1	20.5 26.5 103.5	20.5 26.5 103.5 1
221	20.5	26.5	104.5	1	20.5 26.5 104.5	20.5 26.5 104.5 1
221	21.5	24.5	101.5	1	21.5 24.5 101.5	21.5 24.5 101.5 1
221	21.5	25.5	101.5	1	21.5 25.5 101.5	21.5 25.5 101.5 1
221	21.5	26.5	101.5	1	21.5 26.5 101.5	21.5 26.5 101.5 1
221	21.5	26.5	102.5	1	21.5 26.5 102.5	21.5 26.5 102.5 1
